27.9998,115.938,-0.000851483,-24.8971,1599.42,289.786,-37.6933,
27.9998,115.935,-0.000883678,-25.8733,1599.7,297.202,-37.9647,
27.9997,115.931,-0.000916076,-26.8562,1600,304.617,-38.2218,
27.9997,115.927,-0.000948663,-27.8457,1600.29,312.031,-38.4654,
27.9997,115.923,-0.000981429,-28.8413,1600.58,319.444,-38.6962,
27.9997,115.919,-0.00101436,-29.8427,1600.88,326.857,-38.915,
27.9997,115.915,-0.00104746,-30.8495,1601.17,334.269,-39.1223,
27.9997,115.911,-0.0010807,-31.8616,1601.47,341.68,-39.3188,
27.9996,115.907,-0.00111408,-32.8786,1601.77,349.09,-39.505,
27.9996,115.903,-0.00114759,-33.9001,1602.07,356.5,-39.6815,
27.9996,115.899,-0.00118123,-34.9261,1602.37,363.909,-39.8489,
27.9996,115.895,-0.00121498,-35.9562,1602.68,371.317,-40.0076,
27.9996,115.891,-0.00124884,-36.9902,1602.98,378.725,-40.1581,
27.9995,115.887,-0.0012828,-38.0279,1603.28,386.132,-40.3008,
27.9995,115.883,-0.00131686,-39.0691,1603.59,393.538,-40.4361,
27.9995,115.879,-0.00135101,-40.1136,1603.89,400.943,-40.5645,
27.9995,115.875,-0.00138524,-41.1611,1604.2,408.347,-40.6864,
27.9994,115.871,-0.00141955,-42.2117,1604.51,415.751,-40.802,
27.9994,115.867,-0.00145393,-43.2649,1604.82,423.154,-40.9117,
27.9994,115.863,-0.00148839,-44.3208,1605.13,430.557,-41.0158,
27.9994,115.859,-0.0015229,-45.3792,1605.43,437.958,-41.1147,
27.9993,115.855,-0.00155748,-46.4399,1605.74,445.359,-41.2086,
27.9993,115.851,-0.00159211,-47.5028,1606.05,452.759,-41.2977,
27.9993,115.846,-0.00162679,-48.5677,1606.37,460.159,-41.3824,
27.9992,115.842,-0.00166152,-49.6347,1606.68,467.557,-41.4629,
27.9992,115.838,-0.0016963,-50.7034,1606.99,474.955,-41.5394,
27.9992,115.834,-0.00173111,-51.7739,1607.3,482.352,-41.6122,
27.9992,115.83,-0.00176597,-52.846,1607.61,489.749,-41.6813,
27.9991,115.826,-0.00180086,-53.9197,1607.93,497.145,-41.7471,
27.9991,115.822,-0.00183578,-54.9948,1608.24,504.54,-41.8097,
27.9991,115.817,-0.00187073,-56.0712,1608.55,511.934,-41.8693,
27.999,115.813,-0.00190571,-57.149,1608.87,519.327,-41.9261,
27.999,115.809,-0.00194071,-58.2279,1609.18,526.72,-41.9802,
27.999,115.805,-0.00197574,-59.308,1609.49,534.112,-42.0317,
27.9989,115.801,-0.00201079,-60.3892,1609.81,541.503,-42.0808,
27.9989,115.796,-0.00204585,-61.4714,1610.12,548.894,-42.1276,
27.9989,115.792,-0.00208094,-62.5545,1610.44,556.284,-42.1723,
27.9988,115.788,-0.00211603,-63.6384,1610.75,563.673,-42.215,
27.9988,115.784,-0.00215115,-64.7233,1611.07,571.061,-42.2557,
27.9987,115.779,-0.00218627,-65.8088,1611.38,578.449,-42.2946,
27.9987,115.775,-0.0022214,-66.8952,1611.7,585.836,-42.3318,
27.9987,115.771,-0.00225655,-67.9822,1612.01,593.222,-42.3674,
27.9986,115.767,-0.0022917,-69.0698,1612.33,600.608,-42.4015,
27.9986,115.762,-0.00232685,-70.158,1612.64,607.992,-42.4341,
27.9985,115.758,-0.00236201,-71.2468,1612.96,615.376,-42.4654,
27.9985,115.754,-0.00239718,-72.3361,1613.28,622.759,-42.4954,
27.9985,115.75,-0.00243235,-73.4259,1613.59,630.142,-42.5242,
27.9984,115.745,-0.00246752,-74.5161,1613.91,637.524,-42.5518,
27.9984,115.741,-0.00250269,-75.6068,1614.23,644.905,-42.5783,
27.9983,115.737,-0.00253786,-76.6979,1614.54,652.285,-42.6039,
27.9983,115.733,-0.00257304,-77.7893,1614.86,659.665,-42.6284,
27.9982,115.728,-0.00260821,-78.881,1615.17,667.044,-42.6521,
27.9982,115.724,-0.00264338,-79.9731,1615.49,674.422,-42.6749,
27.9982,115.72,-0.00267854,-81.0654,1615.81,681.799,-42.6969,
27.9981,115.716,-0.0027137,-82.158,1616.12,689.176,-42.7181,
27.9981,115.711,-0.00274886,-83.2508,1616.44,696.552,-42.7386,
27.998,115.707,-0.00278401,-84.3439,1616.76,703.927,-42.7585,
27.998,115.703,-0.00281916,-85.4372,1617.08,711.301,-42.7777,
27.9979,115.698,-0.0028543,-86.5306,1617.39,718.675,-42.7963,
27.9979,115.694,-0.00288944,-87.6242,1617.71,726.048,-42.8143,
27.9978,115.69,-0.00292457,-88.718,1618.03,733.42,-42.8318,
27.9978,115.686,-0.00295969,-89.8119,1618.34,740.792,-42.8488,
27.9977,115.681,-0.00299481,-90.9059,1618.66,748.163,-42.8654,
27.9977,115.677,-0.00302991,-92.0001,1618.98,755.533,-42.8815,
27.9976,115.673,-0.00306501,-93.0943,1619.29,762.902,-42.8971,
27.9975,115.668,-0.0031001,-94.1886,1619.61,770.271,-42.9124,
27.9975,115.664,-0.00313518,-95.283,1619.93,777.639,-42.9273,
27.9974,115.66,-0.00317025,-96.3774,1620.24,785.006,-42.9419,
27.9974,115.656,-0.00320532,-97.4719,1620.56,792.372,-42.9562,
27.9973,115.651,-0.00324037,-98.5664,1620.88,799.738,-42.9701,
27.9973,115.647,-0.00327541,-99.661,1621.19,807.103,-42.9838,
27.9972,115.643,-0.00331045,-100.756,1621.51,814.467,-42.9972,
27.9972,115.638,-0.00334547,-101.85,1621.83,821.831,-43.0103,
27.9971,115.634,-0.00338048,-102.945,1622.15,829.194,-43.0232,
27.997,115.63,-0.00341548,-104.039,1622.46,836.556,-43.0359,
27.997,115.625,-0.00345047,-105.134,1622.78,843.917,-43.0484,
27.9969,115.621,-0.00348545,-106.229,1623.1,851.278,-43.0607,
27.9969,115.617,-0.00352041,-107.323,1623.41,858.638,-43.0728,
27.9968,115.613,-0.00355537,-108.418,1623.73,865.997,-43.0847,
27.9967,115.608,-0.00359031,-109.512,1624.05,873.355,-43.0965,
27.9967,115.604,-0.00362525,-110.607,1624.36,880.713,-43.1082,
27.9966,115.6,-0.00366017,-111.701,1624.68,888.07,-43.1197,
27.9965,115.595,-0.00369508,-112.795,1625,895.426,-43.131,
27.9965,115.591,-0.00372997,-113.89,1625.31,902.782,-43.1423,
27.9964,115.587,-0.00376486,-114.984,1625.63,910.137,-43.1535,
27.9963,115.582,-0.00379973,-116.078,1625.95,917.491,-43.1646,
27.9963,115.578,-0.00383459,-117.172,1626.26,924.844,-43.1755,
27.9962,115.574,-0.00386944,-118.266,1626.58,932.197,-43.1864,
27.9961,115.569,-0.00390427,-119.36,1626.9,939.548,-43.1972,
27.9961,115.565,-0.0039391,-120.454,1627.21,946.9,-43.208,
27.996,115.561,-0.00397391,-121.548,1627.53,954.25,-43.2187,
27.9959,115.556,-0.00400871,-122.642,1627.85,961.6,-43.2293,
27.9959,115.552,-0.00404349,-123.735,1628.16,968.949,-43.2398,
27.9958,115.548,-0.00407826,-124.829,1628.48,976.297,-43.2504,
27.9957,115.543,-0.00411302,-125.923,1628.8,983.645,-43.2608,
27.9956,115.539,-0.00414777,-127.016,1629.11,990.991,-43.2713,
27.9956,115.535,-0.00418251,-128.109,1629.43,998.338,-43.2817,
27.9955,115.53,-0.00421723,-129.203,1629.74,1005.68,-43.2921,
27.9954,115.526,-0.00425194,-130.296,1630.06,1013.03,-43.3024,
27.9954,115.522,-0.00428664,-131.389,1630.38,1020.37,-43.3127,
27.9953,115.518,-0.00432132,-132.482,1630.69,1027.71,-43.323,
27.9952,115.513,-0.00435599,-133.575,1631.01,1035.06,-43.3333,
27.9951,115.509,-0.00439065,-134.667,1631.33,1042.4,-43.3436,
27.995,115.505,-0.00442529,-135.76,1631.64,1049.74,-43.3539,
27.995,115.5,-0.00445993,-136.852,1631.96,1057.08,-43.3641,
27.9949,115.496,-0.00449455,-137.945,1632.27,1064.42,-43.3744,
27.9948,115.491,-0.00452916,-139.037,1632.59,1071.76,-43.3846,
27.9947,115.487,-0.00456375,-140.129,1632.91,1079.1,-43.3949,
27.9947,115.483,-0.00459833,-141.221,1633.22,1086.43,-43.4052,
27.9946,115.478,-0.0046329,-142.313,1633.54,1093.77,-43.4154,
27.9945,115.474,-0.00466746,-143.405,1633.85,1101.11,-43.4257,
27.9944,115.47,-0.004702,-144.497,1634.17,1108.44,-43.436,
27.9943,115.465,-0.00473653,-145.589,1634.49,1115.78,-43.4463,
27.9942,115.461,-0.00477105,-146.68,1634.8,1123.11,-43.4566,
27.9942,115.457,-0.00480555,-147.772,1635.12,1130.44,-43.4669,
27.9941,115.452,-0.00484005,-148.863,1635.43,1137.78,-43.4772,
27.994,115.448,-0.00487453,-149.954,1635.75,1145.11,-43.4875,
27.9939,115.444,-0.00490899,-151.045,1636.06,1152.44,-43.4979,
27.9938,115.439,-0.00494345,-152.136,1636.38,1159.77,-43.5083,
27.9937,115.435,-0.00497789,-153.227,1636.7,1167.1,-43.5187,
27.9936,115.431,-0.00501232,-154.318,1637.01,1174.43,-43.5291,
27.9936,115.426,-0.00504674,-155.408,1637.33,1181.75,-43.5395,
27.9935,115.422,-0.00508114,-156.499,1637.64,1189.08,-43.55,
27.9934,115.418,-0.00511553,-157.589,1637.96,1196.41,-43.5605,
27.9933,115.413,-0.00514991,-158.679,1638.27,1203.73,-43.571,
27.9932,115.409,-0.00518428,-159.77,1638.59,1211.06,-43.5815,
27.9931,115.405,-0.00521864,-160.86,1638.9,1218.38,-43.5921,
27.993,115.4,-0.00525298,-161.95,1639.22,1225.71,-43.6027,
27.9929,115.396,-0.00528731,-163.039,1639.53,1233.03,-43.6133,
27.9928,115.391,-0.00532162,-164.129,1639.85,1240.35,-43.6239,
27.9927,115.387,-0.00535593,-165.218,1640.17,1247.67,-43.6346,
27.9926,115.383,-0.00539022,-166.308,1640.48,1255,-43.6453,
27.9925,115.378,-0.0054245,-167.397,1640.8,1262.32,-43.656,
27.9924,115.374,-0.00545877,-168.486,1641.11,1269.63,-43.6668,
27.9923,115.37,-0.00549303,-169.575,1641.43,1276.95,-43.6776,
27.9923,115.365,-0.00552727,-170.664,1641.74,1284.27,-43.6884,
27.9922,115.361,-0.0055615,-171.753,1642.06,1291.59,-43.6992,
27.9921,115.356,-0.00559572,-172.842,1642.37,1298.9,-43.7101,
27.992,115.352,-0.00562993,-173.93,1642.69,1306.22,-43.721,
27.9919,115.348,-0.00566413,-175.019,1643,1313.54,-43.732,
27.9918,115.343,-0.00569831,-176.107,1643.32,1320.85,-43.743,
27.9917,115.339,-0.00573248,-177.195,1643.63,1328.16,-43.754,
27.9916,115.335,-0.00576664,-178.283,1643.95,1335.48,-43.765,
27.9915,115.33,-0.00580079,-179.371,1644.26,1342.79,-43.7761,
27.9914,115.326,-0.00583493,-180.459,1644.57,1350.1,-43.7872,
27.9913,115.321,-0.00586905,-181.547,1644.89,1357.41,-43.7983,
27.9911,115.317,-0.00590316,-182.634,1645.2,1364.72,-43.8095,
27.991,115.313,-0.00593726,-183.722,1645.52,1372.03,-43.8207,
27.9909,115.308,-0.00597135,-184.809,1645.83,1379.34,-43.832,
27.9908,115.304,-0.00600543,-185.896,1646.15,1386.65,-43.8432,
27.9907,115.3,-0.00603949,-186.983,1646.46,1393.95,-43.8545,
27.9906,115.295,-0.00607355,-188.07,1646.78,1401.26,-43.8659,
27.9905,115.291,-0.00610759,-189.157,1647.09,1408.57,-43.8773,
27.9904,115.286,-0.00614162,-190.244,1647.41,1415.87,-43.8887,
27.9903,115.282,-0.00617564,-191.33,1647.72,1423.18,-43.9001,
27.9902,115.278,-0.00620965,-192.417,1648.03,1430.48,-43.9116,
27.9901,115.273,-0.00624364,-193.503,1648.35,1437.78,-43.9231,
27.99,115.269,-0.00627763,-194.589,1648.66,1445.08,-43.9347,
27.9899,115.264,-0.0063116,-195.675,1648.98,1452.39,-43.9463,
27.9897,115.26,-0.00634556,-196.761,1649.29,1459.69,-43.9579,
27.9896,115.256,-0.00637951,-197.847,1649.61,1466.99,-43.9696,
27.9895,115.251,-0.00641345,-198.933,1649.92,1474.29,-43.9812,
27.9894,115.247,-0.00644738,-200.018,1650.23,1481.58,-43.993,
27.9893,115.242,-0.0064813,-201.104,1650.55,1488.88,-44.0047,
27.9892,115.238,-0.0065152,-202.189,1650.86,1496.18,-44.0165,
27.9891,115.234,-0.0065491,-203.274,1651.18,1503.48,-44.0284,
27.9889,115.229,-0.00658298,-204.359,1651.49,1510.77,-44.0402,
27.9888,115.225,-0.00661685,-205.444,1651.8,1518.07,-44.0521,
27.9887,115.22,-0.00665072,-206.529,1652.12,1525.36,-44.0641,
27.9886,115.216,-0.00668457,-207.614,1652.43,1532.65,-44.076,
27.9885,115.212,-0.0067184,-208.698,1652.75,1539.95,-44.088,
27.9884,115.207,-0.00675223,-209.783,1653.06,1547.24,-44.1001,
27.9882,115.203,-0.00678605,-210.867,1653.37,1554.53,-44.1122,
27.9881,115.198,-0.00681986,-211.951,1653.69,1561.82,-44.1243,
27.988,115.194,-0.00685365,-213.035,1654,1569.11,-44.1364,
27.9879,115.19,-0.00688744,-214.119,1654.31,1576.4,-44.1486,
27.9878,115.185,-0.00692121,-215.203,1654.63,1583.69,-44.1608,
27.9876,115.181,-0.00695497,-216.287,1654.94,1590.98,-44.1731,
27.9875,115.176,-0.00698873,-217.37,1655.25,1598.26,-44.1854,
27.9874,115.172,-0.00702247,-218.454,1655.57,1605.55,-44.1977,
27.9873,115.167,-0.0070562,-219.537,1655.88,1612.84,-44.21,
27.9871,115.163,-0.00708992,-220.62,1656.19,1620.12,-44.2224,
27.987,115.159,-0.00712363,-221.704,1656.51,1627.41,-44.2349,
27.9869,115.154,-0.00715733,-222.787,1656.82,1634.69,-44.2473,
27.9868,115.15,-0.00719102,-223.869,1657.13,1641.97,-44.2598,
27.9866,115.145,-0.0072247,-224.952,1657.45,1649.25,-44.2723,
27.9865,115.141,-0.00725837,-226.035,1657.76,1656.54,-44.2849,
27.9864,115.136,-0.00729202,-227.117,1658.07,1663.82,-44.2975,
27.9863,115.132,-0.00732567,-228.2,1658.39,1671.1,-44.3101,
27.9861,115.128,-0.00735931,-229.282,1658.7,1678.38,-44.3228,
27.986,115.123,-0.00739294,-230.364,1659.01,1685.65,-44.3355,
27.9859,115.119,-0.00742655,-231.446,1659.33,1692.93,-44.3482,
27.9857,115.114,-0.00746016,-232.528,1659.64,1700.21,-44.361,
27.9856,115.11,-0.00749376,-233.609,1659.95,1707.49,-44.3738,
27.9855,115.105,-0.00752734,-234.691,1660.27,1714.76,-44.3866,
27.9853,115.101,-0.00756092,-235.773,1660.58,1722.04,-44.3995,
27.9852,115.097,-0.00759448,-236.854,1660.89,1729.31,-44.4124,
27.9851,115.092,-0.00762804,-237.935,1661.2,1736.58,-44.4254,
27.9849,115.088,-0.00766158,-239.016,1661.52,1743.86,-44.4383,
27.9848,115.083,-0.00769512,-240.097,1661.83,1751.13,-44.4513,
27.9847,115.079,-0.00772865,-241.178,1662.14,1758.4,-44.4644,
27.9845,115.074,-0.00776216,-242.259,1662.46,1765.67,-44.4775,
27.9844,115.07,-0.00779567,-243.34,1662.77,1772.94,-44.4906,
27.9842,115.065,-0.00782916,-244.42,1663.08,1780.21,-44.5037,
27.9841,115.061,-0.00786265,-245.5,1663.39,1787.48,-44.5169,
27.984,115.057,-0.00789613,-246.581,1663.71,1794.75,-44.5301,
27.9838,115.052,-0.00792959,-247.661,1664.02,1802.01,-44.5433,
27.9837,115.048,-0.00796305,-248.741,1664.33,1809.28,-44.5566,
27.9835,115.043,-0.0079965,-249.821,1664.64,1816.55,-44.5699,
27.9834,115.039,-0.00802994,-250.901,1664.96,1823.81,-44.5833,
27.9833,115.034,-0.00806336,-251.98,1665.27,1831.08,-44.5967,
27.9831,115.03,-0.00809678,-253.06,1665.58,1838.34,-44.6101,
27.983,115.025,-0.00813019,-254.139,1665.89,1845.6,-44.6235,
27.9828,115.021,-0.00816359,-255.218,1666.2,1852.87,-44.637,
27.9827,115.016,-0.00819698,-256.298,1666.52,1860.13,-44.6505,
27.9825,115.012,-0.00823036,-257.377,1666.83,1867.39,-44.664,
27.9824,115.007,-0.00826373,-258.456,1667.14,1874.65,-44.6776,
27.9822,115.003,-0.00829709,-259.534,1667.45,1881.91,-44.6912,
27.9821,114.999,-0.00833045,-260.613,1667.77,1889.17,-44.7049,
27.9819,114.994,-0.00836379,-261.692,1668.08,1896.42,-44.7185,
27.9818,114.99,-0.00839712,-262.77,1668.39,1903.68,-44.7322,
27.9817,114.985,-0.00843045,-263.848,1668.7,1910.94,-44.746,
27.9815,114.981,-0.00846376,-264.927,1669.01,1918.19,-44.7598,
27.9814,114.976,-0.00849707,-266.005,1669.33,1925.45,-44.7736,
27.9812,114.972,-0.00853037,-267.083,1669.64,1932.7,-44.7874,
27.981,114.967,-0.00856365,-268.16,1669.95,1939.96,-44.8013,
27.9809,114.963,-0.00859693,-269.238,1670.26,1947.21,-44.8152,
27.9807,114.958,-0.0086302,-270.316,1670.57,1954.46,-44.8291,
27.9806,114.954,-0.00866346,-271.393,1670.88,1961.71,-44.8431,
27.9804,114.949,-0.00869671,-272.47,1671.2,1968.96,-44.8571,
27.9803,114.945,-0.00872996,-273.548,1671.51,1976.22,-44.8711,
27.9801,114.94,-0.00876319,-274.625,1671.82,1983.46,-44.8852,
27.98,114.936,-0.00879641,-275.702,1672.13,1990.71,-44.8992,
27.9798,114.931,-0.00882963,-276.779,1672.44,1997.96,-44.9134,
27.9797,114.927,-0.00886284,-277.855,1672.75,2005.21,-44.9275,
27.9795,114.922,-0.00889604,-278.932,1673.07,2012.46,-44.9417,
27.9793,114.918,-0.00892922,-280.008,1673.38,2019.7,-44.9559,
27.9792,114.913,-0.00896241,-281.085,1673.69,2026.95,-44.9702,
27.979,114.909,-0.00899558,-282.161,1674,2034.19,-44.9845,
27.9789,114.904,-0.00902874,-283.237,1674.31,2041.44,-44.9988,
27.9787,114.9,-0.0090619,-284.313,1674.62,2048.68,-45.0131,
27.9785,114.895,-0.00909504,-285.389,1674.93,2055.92,-45.0275,
27.9784,114.891,-0.00912818,-286.465,1675.25,2063.16,-45.0419,
27.9782,114.886,-0.00916131,-287.54,1675.56,2070.4,-45.0564,
27.9781,114.882,-0.00919443,-288.616,1675.87,2077.64,-45.0709,
27.9779,114.877,-0.00922754,-289.691,1676.18,2084.88,-45.0854,
27.9777,114.873,-0.00926064,-290.767,1676.49,2092.12,-45.0999,
27.9776,114.868,-0.00929374,-291.842,1676.8,2099.36,-45.1145,
27.9774,114.864,-0.00932683,-292.917,1677.11,2106.6,-45.1291,
27.9772,114.859,-0.0093599,-293.992,1677.42,2113.84,-45.1437,
27.9771,114.855,-0.00939297,-295.067,1677.73,2121.07,-45.1584,
27.9769,114.85,-0.00942603,-296.141,1678.04,2128.31,-45.173,
27.9767,114.846,-0.00945909,-297.216,1678.36,2135.54,-45.1878,
27.9766,114.841,-0.00949213,-298.29,1678.67,2142.78,-45.2025,
27.9764,114.837,-0.00952517,-299.365,1678.98,2150.01,-45.2173,
27.9762,114.832,-0.0095582,-300.439,1679.29,2157.24,-45.2321,
27.9761,114.828,-0.00959122,-301.513,1679.6,2164.47,-45.247,
27.9759,114.823,-0.00962423,-302.587,1679.91,2171.7,-45.2618,
27.9757,114.819,-0.00965724,-303.661,1680.22,2178.94,-45.2768,
27.9755,114.814,-0.00969023,-304.734,1680.53,2186.17,-45.2917,
27.9754,114.809,-0.00972322,-305.808,1680.84,2193.39,-45.3067,
27.9752,114.805,-0.0097562,-306.882,1681.15,2200.62,-45.3217,
27.975,114.8,-0.00978917,-307.955,1681.46,2207.85,-45.3367,
27.9748,114.796,-0.00982214,-309.028,1681.77,2215.08,-45.3517,
27.9747,114.791,-0.00985509,-310.101,1682.08,2222.3,-45.3668,
27.9745,114.787,-0.00988804,-311.174,1682.39,2229.53,-45.382,
27.9743,114.782,-0.00992098,-312.247,1682.7,2236.75,-45.3971,
27.9741,114.778,-0.00995392,-313.32,1683.01,2243.98,-45.4123,
27.974,114.773,-0.00998684,-314.393,1683.32,2251.2,-45.4275,
27.9738,114.769,-0.0100198,-315.465,1683.64,2258.42,-45.4427,
27.9736,114.764,-0.0100527,-316.537,1683.95,2265.65,-45.458,
27.9734,114.76,-0.0100856,-317.61,1684.26,2272.87,-45.4733,
27.9732,114.755,-0.0101185,-318.682,1684.57,2280.09,-45.4886,
27.9731,114.75,-0.0101514,-319.754,1684.88,2287.31,-45.504,
27.9729,114.746,-0.0101842,-320.826,1685.19,2294.53,-45.5194,
27.9727,114.741,-0.0102171,-321.898,1685.5,2301.75,-45.5348,
27.9725,114.737,-0.01025,-322.969,1685.81,2308.96,-45.5503,
27.9723,114.732,-0.0102828,-324.041,1686.12,2316.18,-45.5657,
27.9722,114.728,-0.0103157,-325.112,1686.43,2323.4,-45.5812,
27.972,114.723,-0.0103485,-326.184,1686.74,2330.61,-45.5968,
27.9718,114.719,-0.0103813,-327.255,1687.05,2337.83,-45.6124,
27.9716,114.714,-0.0104142,-328.326,1687.36,2345.04,-45.6279,
27.9714,114.709,-0.010447,-329.397,1687.67,2352.26,-45.6436,
27.9712,114.705,-0.0104798,-330.468,1687.98,2359.47,-45.6592,
27.971,114.7,-0.0105126,-331.539,1688.29,2366.68,-45.6749,
27.9709,114.696,-0.0105454,-332.609,1688.59,2373.89,-45.6906,
27.9707,114.691,-0.0105782,-333.68,1688.9,2381.11,-45.7064,
27.9705,114.687,-0.010611,-334.75,1689.21,2388.32,-45.7221,
27.9703,114.682,-0.0106438,-335.82,1689.52,2395.52,-45.738,
27.9701,114.677,-0.0106765,-336.891,1689.83,2402.73,-45.7538,
27.9699,114.673,-0.0107093,-337.961,1690.14,2409.94,-45.7696,
27.9697,114.668,-0.010742,-339.03,1690.45,2417.15,-45.7855,
27.9695,114.664,-0.0107748,-340.1,1690.76,2424.36,-45.8015,
27.9693,114.659,-0.0108075,-341.17,1691.07,2431.56,-45.8174,
27.9691,114.655,-0.0108403,-342.239,1691.38,2438.77,-45.8334,
27.9689,114.65,-0.010873,-343.309,1691.69,2445.97,-45.8494,
27.9687,114.645,-0.0109057,-344.378,1692,2453.18,-45.8654,
27.9686,114.641,-0.0109384,-345.447,1692.31,2460.38,-45.8815,
27.9684,114.636,-0.0109711,-346.516,1692.62,2467.58,-45.8976,
27.9682,114.632,-0.0110038,-347.585,1692.93,2474.78,-45.9137,
27.968,114.627,-0.0110365,-348.654,1693.24,2481.98,-45.9298,
27.9678,114.622,-0.0110692,-349.723,1693.55,2489.18,-45.946,
27.9676,114.618,-0.0111019,-350.792,1693.85,2496.38,-45.9622,
27.9674,114.613,-0.0111346,-351.86,1694.16,2503.58,-45.9785,
27.9672,114.609,-0.0111672,-352.928,1694.47,2510.78,-45.9947,
27.967,114.604,-0.0111999,-353.997,1694.78,2517.98,-46.011,
27.9668,114.599,-0.0112325,-355.065,1695.09,2525.18,-46.0273,
27.9666,114.595,-0.0112652,-356.133,1695.4,2532.37,-46.0437,
27.9664,114.59,-0.0112978,-357.201,1695.71,2539.57,-46.06,
27.9662,114.586,-0.0113304,-358.269,1696.02,2546.76,-46.0765,
27.966,114.581,-0.0113631,-359.336,1696.33,2553.96,-46.0929,
27.9658,114.576,-0.0113957,-360.404,1696.63,2561.15,-46.1093,
27.9656,114.572,-0.0114283,-361.471,1696.94,2568.34,-46.1258,
27.9654,114.567,-0.0114609,-362.539,1697.25,2575.54,-46.1424,
27.9651,114.563,-0.0114935,-363.606,1697.56,2582.73,-46.1589,
27.9649,114.558,-0.0115261,-364.673,1697.87,2589.92,-46.1755,
27.9647,114.553,-0.0115587,-365.74,1698.18,2597.11,-46.1921,
27.9645,114.549,-0.0115913,-366.807,1698.49,2604.3,-46.2087,
27.9643,114.544,-0.0116238,-367.873,1698.8,2611.49,-46.2254,
27.9641,114.539,-0.0116564,-368.94,1699.1,2618.67,-46.242,
27.9639,114.535,-0.011689,-370.006,1699.41,2625.86,-46.2587,
27.9637,114.53,-0.0117215,-371.073,1699.72,2633.05,-46.2755,
27.9635,114.526,-0.0117541,-372.139,1700.03,2640.23,-46.2923,
27.9633,114.521,-0.0117866,-373.205,1700.34,2647.42,-46.3091,
27.9631,114.516,-0.0118192,-374.271,1700.65,2654.6,-46.3259,
27.9629,114.512,-0.0118517,-375.337,1700.95,2661.79,-46.3427,
27.9626,114.507,-0.0118842,-376.403,1701.26,2668.97,-46.3596,
27.9624,114.502,-0.0119167,-377.469,1701.57,2676.15,-46.3765,
27.9622,114.498,-0.0119492,-378.534,1701.88,2683.33,-46.3934,
27.962,114.493,-0.0119817,-379.599,1702.19,2690.52,-46.4104,
27.9618,114.488,-0.0120142,-380.665,1702.5,2697.7,-46.4274,
27.9616,114.484,-0.0120467,-381.73,1702.8,2704.88,-46.4444,
27.9614,114.479,-0.0120792,-382.795,1703.11,2712.05,-46.4614,
